PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,TIME_BUCKET
Tea,6.2,Lower Manhattan,27/06/2023,34:18.0,01.Morning
Coffee,6.2,Lower Manhattan,29/05/2023,50:26.0,01.Morning
Tea,6.2,Astoria,06/06/2023,43:37.0,03.Evening
Tea,6.2,Hell's Kitchen,24/06/2023,51:40.0,02.Afternoon
Tea,6.2,Hell's Kitchen,23/05/2023,50:53.0,03.Evening
Coffee,6.2,Lower Manhattan,29/06/2023,12:47.0,01.Morning
Bakery,6.15,Lower Manhattan,27/05/2023,49:15.0,01.Morning
Bakery,6.15,Lower Manhattan,27/06/2023,49:15.0,01.Morning
Tea,6,Hell's Kitchen,08/06/2023,26:44.0,01.Morning
Tea,6,Astoria,29/06/2023,13:02.0,01.Morning
Tea,6,Astoria,02/06/2023,42:11.0,03.Evening
Coffee,6,Astoria,29/06/2023,36:41.0,01.Morning
Tea,6,Lower Manhattan,27/06/2023,24:07.0,01.Morning
Tea,6,Astoria,27/06/2023,28:57.0,01.Morning
Coffee,6,Lower Manhattan,28/06/2023,22:12.0,01.Morning
Coffee,6,Astoria,07/06/2023,37:48.0,03.Evening
Coffee,6,Lower Manhattan,27/06/2023,43:47.0,01.Morning
Tea,6,Astoria,29/06/2023,11:11.0,01.Morning
Tea,6,Astoria,26/06/2023,22:20.0,03.Evening
Coffee,6,Hell's Kitchen,29/06/2023,11:48.0,01.Morning
Coffee,6,Hell's Kitchen,29/06/2023,03:34.0,01.Morning
Tea,6,Lower Manhattan,27/06/2023,50:51.0,01.Morning
Tea,6,Hell's Kitchen,29/06/2023,40:34.0,02.Afternoon
Coffee,6,Astoria,30/05/2023,29:29.0,01.Morning
Coffee,6,Hell's Kitchen,26/06/2023,46:34.0,03.Evening
Tea,6,Hell's Kitchen,29/06/2023,51:56.0,01.Morning
Coffee,6,Hell's Kitchen,28/06/2023,50:37.0,03.Evening
Tea,6,Astoria,19/05/2023,46:26.0,03.Evening
Coffee,6,Hell's Kitchen,29/06/2023,38:14.0,01.Morning
Tea,6,Lower Manhattan,29/06/2023,03:36.0,01.Morning
Tea,6,Hell's Kitchen,26/06/2023,50:37.0,03.Evening
Tea,6,Astoria,29/06/2023,18:00.0,02.Afternoon
Coffee,6,Hell's Kitchen,27/06/2023,45:49.0,01.Morning
Coffee,6,Astoria,29/06/2023,54:49.0,01.Morning
Tea,6,Astoria,25/06/2023,14:03.0,02.Afternoon
Coffee,6,Lower Manhattan,02/06/2023,33:58.0,02.Afternoon
Tea,6,Lower Manhattan,29/05/2023,43:12.0,02.Afternoon
Tea,6,Lower Manhattan,20/05/2023,17:40.0,01.Morning
Coffee,6,Hell's Kitchen,29/06/2023,22:41.0,01.Morning
Coffee,6,Hell's Kitchen,25/06/2023,52:09.0,02.Afternoon
Tea,6,Hell's Kitchen,25/06/2023,50:45.0,02.Afternoon
Tea,6,Hell's Kitchen,27/06/2023,00:19.0,01.Morning
Coffee,6,Astoria,25/06/2023,08:20.0,01.Morning
Tea,6,Astoria,17/06/2023,52:17.0,01.Morning
Coffee,6,Hell's Kitchen,20/05/2023,57:26.0,01.Morning
Coffee,6,Hell's Kitchen,25/06/2023,26:06.0,01.Morning
Coffee,6,Hell's Kitchen,25/06/2023,46:59.0,01.Morning
Tea,6,Lower Manhattan,17/06/2023,50:58.0,01.Morning
Coffee,6,Lower Manhattan,25/06/2023,12:16.0,01.Morning
Coffee,6,Hell's Kitchen,17/06/2023,23:42.0,01.Morning
Tea,6,Lower Manhattan,25/06/2023,28:21.0,01.Morning
Tea,6,Astoria,25/06/2023,19:24.0,01.Morning
Tea,6,Lower Manhattan,08/06/2023,17:45.0,04.Night
Coffee,6,Lower Manhattan,20/05/2023,55:16.0,02.Afternoon
Coffee,6,Astoria,28/06/2023,55:29.0,03.Evening
Coffee,6,Hell's Kitchen,28/06/2023,02:42.0,03.Evening
Coffee,6,Lower Manhattan,28/06/2023,16:29.0,03.Evening
Tea,6,Astoria,28/06/2023,28:57.0,03.Evening
Coffee,6,Astoria,28/06/2023,39:39.0,03.Evening
Tea,6,Lower Manhattan,26/06/2023,28:30.0,01.Morning
Coffee,6,Hell's Kitchen,26/06/2023,09:36.0,01.Morning
Tea,6,Astoria,25/06/2023,50:35.0,03.Evening
Coffee,6,Hell's Kitchen,28/06/2023,38:47.0,03.Evening
Tea,6,Lower Manhattan,17/06/2023,44:22.0,01.Morning
Coffee,6,Hell's Kitchen,29/06/2023,29:15.0,01.Morning
Coffee,6,Astoria,25/06/2023,45:22.0,03.Evening
Tea,6,Lower Manhattan,08/06/2023,38:35.0,01.Morning
Coffee,6,Astoria,29/06/2023,33:56.0,01.Morning
Tea,6,Lower Manhattan,25/06/2023,25:19.0,02.Afternoon
Coffee,6,Lower Manhattan,29/06/2023,05:26.0,01.Morning
Tea,6,Hell's Kitchen,29/05/2023,09:30.0,02.Afternoon
Coffee,6,Astoria,25/06/2023,35:22.0,02.Afternoon
Tea,6,Astoria,25/06/2023,31:34.0,02.Afternoon
Tea,6,Astoria,25/06/2023,30:32.0,02.Afternoon
Coffee,6,Lower Manhattan,20/05/2023,33:46.0,03.Evening
Tea,6,Lower Manhattan,24/06/2023,12:10.0,01.Morning
Coffee,6,Hell's Kitchen,24/06/2023,11:35.0,01.Morning
Tea,6,Astoria,24/06/2023,04:05.0,01.Morning
Coffee,6,Hell's Kitchen,24/06/2023,51:56.0,01.Morning
Coffee,6,Hell's Kitchen,20/05/2023,07:23.0,03.Evening
Coffee,6,Astoria,24/06/2023,41:40.0,01.Morning
Tea,6,Astoria,24/06/2023,30:32.0,01.Morning
Tea,6,Lower Manhattan,24/06/2023,13:41.0,01.Morning
Tea,6,Hell's Kitchen,29/06/2023,56:09.0,03.Evening
Tea,6,Astoria,24/06/2023,19:56.0,01.Morning
Tea,6,Astoria,29/06/2023,07:42.0,03.Evening
Coffee,6,Lower Manhattan,29/05/2023,47:39.0,01.Morning
Coffee,6,Astoria,24/06/2023,50:35.0,01.Morning
Tea,6,Hell's Kitchen,24/06/2023,08:45.0,01.Morning
Tea,6,Astoria,29/06/2023,34:57.0,03.Evening
Tea,6,Lower Manhattan,09/06/2023,12:02.0,01.Morning
Tea,6,Lower Manhattan,24/06/2023,03:39.0,01.Morning
Coffee,6,Astoria,23/06/2023,14:37.0,03.Evening
Tea,6,Hell's Kitchen,16/06/2023,57:11.0,03.Evening
Tea,6,Hell's Kitchen,09/06/2023,51:59.0,01.Morning
Tea,6,Astoria,25/06/2023,22:36.0,01.Morning
Coffee,6,Lower Manhattan,25/06/2023,16:55.0,01.Morning
Tea,6,Hell's Kitchen,29/06/2023,34:06.0,01.Morning
Coffee,6,Lower Manhattan,25/06/2023,45:40.0,01.Morning
Coffee,6,Astoria,29/06/2023,06:28.0,02.Afternoon
Coffee,6,Lower Manhattan,29/05/2023,24:54.0,01.Morning
Tea,6,Lower Manhattan,17/06/2023,44:21.0,01.Morning
Coffee,6,Astoria,29/05/2023,22:37.0,01.Morning
Coffee,6,Lower Manhattan,24/06/2023,14:20.0,02.Afternoon
Tea,6,Astoria,26/06/2023,43:37.0,01.Morning
Coffee,6,Lower Manhattan,24/06/2023,21:19.0,02.Afternoon
Coffee,6,Astoria,24/06/2023,50:54.0,02.Afternoon
Coffee,6,Astoria,24/06/2023,27:38.0,02.Afternoon
Tea,6,Lower Manhattan,29/06/2023,02:01.0,03.Evening
Tea,6,Hell's Kitchen,09/06/2023,58:38.0,01.Morning
Coffee,6,Hell's Kitchen,29/05/2023,41:32.0,01.Morning
Coffee,6,Astoria,24/06/2023,22:33.0,01.Morning
Tea,6,Hell's Kitchen,09/06/2023,13:59.0,01.Morning
Coffee,6,Lower Manhattan,29/06/2023,49:21.0,03.Evening
Tea,6,Astoria,27/06/2023,23:47.0,02.Afternoon
Tea,6,Astoria,27/06/2023,21:36.0,03.Evening
Tea,6,Hell's Kitchen,27/06/2023,54:08.0,03.Evening
Tea,6,Astoria,17/06/2023,00:41.0,01.Morning
Tea,6,Lower Manhattan,08/06/2023,43:05.0,01.Morning
Coffee,6,Lower Manhattan,08/06/2023,06:46.0,01.Morning
Tea,6,Hell's Kitchen,27/06/2023,36:24.0,03.Evening
Tea,6,Hell's Kitchen,08/06/2023,12:28.0,01.Morning
Tea,6,Astoria,08/06/2023,16:18.0,01.Morning
Tea,6,Lower Manhattan,27/06/2023,57:55.0,02.Afternoon
Coffee,6,Astoria,08/06/2023,40:28.0,01.Morning
Tea,6,Astoria,29/05/2023,17:30.0,03.Evening
Coffee,6,Lower Manhattan,29/05/2023,01:47.0,03.Evening
Tea,6,Astoria,27/06/2023,31:44.0,02.Afternoon
Coffee,6,Hell's Kitchen,27/06/2023,58:04.0,01.Morning
Coffee,6,Astoria,27/06/2023,58:32.0,03.Evening
Tea,6,Lower Manhattan,27/06/2023,34:29.0,01.Morning
Coffee,6,Hell's Kitchen,20/05/2023,15:59.0,01.Morning
Coffee,6,Astoria,01/06/2023,14:09.0,03.Evening
Coffee,6,Astoria,28/06/2023,00:19.0,01.Morning
Coffee,6,Astoria,28/06/2023,44:19.0,01.Morning
Coffee,6,Lower Manhattan,28/06/2023,59:46.0,02.Afternoon
Coffee,6,Lower Manhattan,27/06/2023,09:17.0,01.Morning
Coffee,6,Lower Manhattan,28/06/2023,14:39.0,02.Afternoon
Coffee,6,Hell's Kitchen,27/06/2023,37:16.0,01.Morning
Tea,6,Lower Manhattan,28/06/2023,07:30.0,02.Afternoon
Coffee,6,Hell's Kitchen,08/06/2023,21:20.0,01.Morning
Tea,6,Astoria,02/06/2023,35:34.0,03.Evening
Coffee,6,Astoria,19/05/2023,54:22.0,03.Evening
Tea,6,Lower Manhattan,08/06/2023,22:29.0,01.Morning
Tea,6,Lower Manhattan,08/06/2023,05:17.0,01.Morning
Tea,6,Astoria,28/06/2023,09:22.0,01.Morning
Coffee,6,Astoria,29/05/2023,16:39.0,03.Evening
Coffee,6,Lower Manhattan,27/06/2023,36:24.0,01.Morning
Coffee,6,Lower Manhattan,08/06/2023,22:37.0,01.Morning
Coffee,6,Astoria,28/06/2023,54:41.0,01.Morning
Tea,6,Lower Manhattan,27/06/2023,43:27.0,02.Afternoon
Tea,6,Astoria,27/06/2023,44:39.0,02.Afternoon
Coffee,6,Lower Manhattan,27/06/2023,27:30.0,02.Afternoon
Tea,6,Hell's Kitchen,27/06/2023,55:50.0,03.Evening
Tea,6,Hell's Kitchen,08/06/2023,22:19.0,01.Morning
Coffee,6,Lower Manhattan,02/06/2023,26:56.0,02.Afternoon
Tea,6,Astoria,26/06/2023,02:21.0,03.Evening
Coffee,6,Astoria,26/06/2023,52:53.0,03.Evening
Coffee,6,Hell's Kitchen,05/05/2023,21:36.0,01.Morning
Tea,6,Astoria,26/06/2023,13:29.0,02.Afternoon
Coffee,6,Astoria,28/06/2023,48:01.0,01.Morning
Coffee,6,Hell's Kitchen,26/06/2023,34:37.0,02.Afternoon
Coffee,6,Astoria,26/06/2023,00:41.0,02.Afternoon
Coffee,6,Hell's Kitchen,26/06/2023,30:46.0,02.Afternoon
Tea,6,Lower Manhattan,17/06/2023,35:39.0,01.Morning
Coffee,6,Lower Manhattan,28/06/2023,35:17.0,02.Afternoon
Coffee,6,Lower Manhattan,29/05/2023,14:16.0,02.Afternoon
Coffee,6,Hell's Kitchen,28/06/2023,31:55.0,02.Afternoon
Coffee,6,Hell's Kitchen,28/06/2023,55:41.0,02.Afternoon
Coffee,6,Lower Manhattan,08/06/2023,17:02.0,02.Afternoon
Tea,6,Astoria,08/06/2023,19:10.0,02.Afternoon
Tea,6,Astoria,29/05/2023,10:59.0,02.Afternoon
Coffee,6,Astoria,01/06/2023,31:31.0,03.Evening
Tea,6,Hell's Kitchen,26/06/2023,10:40.0,01.Morning
Tea,6,Astoria,27/06/2023,14:13.0,01.Morning
Tea,6,Hell's Kitchen,27/06/2023,01:49.0,01.Morning
Coffee,6,Hell's Kitchen,27/06/2023,37:28.0,01.Morning
Coffee,6,Hell's Kitchen,20/05/2023,45:18.0,01.Morning
Coffee,6,Lower Manhattan,27/06/2023,22:23.0,01.Morning
Coffee,6,Lower Manhattan,27/06/2023,46:24.0,01.Morning
Coffee,6,Hell's Kitchen,27/06/2023,36:24.0,01.Morning
Tea,6,Lower Manhattan,08/06/2023,19:01.0,01.Morning
Coffee,6,Astoria,28/06/2023,56:44.0,01.Morning
Tea,6,Lower Manhattan,27/06/2023,22:36.0,01.Morning
Tea,6,Astoria,28/06/2023,04:47.0,02.Afternoon
Coffee,6,Hell's Kitchen,27/06/2023,13:31.0,01.Morning
Coffee,6,Astoria,27/06/2023,03:36.0,01.Morning
Tea,6,Astoria,26/06/2023,39:35.0,03.Evening
Tea,6,Hell's Kitchen,26/06/2023,21:56.0,03.Evening
Tea,6,Astoria,29/05/2023,58:46.0,02.Afternoon
Tea,6,Hell's Kitchen,20/05/2023,49:35.0,01.Morning
Tea,6,Hell's Kitchen,08/06/2023,44:03.0,01.Morning
Coffee,6,Lower Manhattan,28/06/2023,06:23.0,01.Morning
Tea,6,Astoria,28/06/2023,40:45.0,01.Morning
Tea,6,Hell's Kitchen,11/05/2023,00:13.0,01.Morning
Tea,6,Hell's Kitchen,12/05/2023,41:32.0,01.Morning
Coffee,6,Astoria,04/06/2023,45:49.0,03.Evening
Tea,6,Hell's Kitchen,18/06/2023,57:37.0,02.Afternoon
Tea,6,Astoria,04/06/2023,49:24.0,03.Evening
Tea,6,Hell's Kitchen,21/06/2023,13:09.0,02.Afternoon
Tea,6,Lower Manhattan,05/06/2023,18:38.0,01.Morning
Tea,6,Astoria,11/05/2023,55:04.0,03.Evening
Tea,6,Hell's Kitchen,11/05/2023,34:16.0,03.Evening
Tea,6,Hell's Kitchen,11/05/2023,21:56.0,02.Afternoon
Coffee,6,Hell's Kitchen,11/05/2023,19:35.0,02.Afternoon
Coffee,6,Hell's Kitchen,21/06/2023,08:09.0,03.Evening
Coffee,6,Astoria,11/05/2023,50:53.0,02.Afternoon
Coffee,6,Astoria,11/05/2023,14:02.0,02.Afternoon
Tea,6,Hell's Kitchen,11/05/2023,47:56.0,02.Afternoon
Tea,6,Hell's Kitchen,21/06/2023,29:33.0,03.Evening
Coffee,6,Astoria,31/05/2023,58:17.0,02.Afternoon
Coffee,6,Astoria,17/05/2023,22:15.0,03.Evening
Coffee,6,Astoria,11/05/2023,16:19.0,01.Morning
Tea,6,Lower Manhattan,11/05/2023,57:08.0,01.Morning
Tea,6,Hell's Kitchen,22/06/2023,57:31.0,01.Morning
Tea,6,Lower Manhattan,22/06/2023,03:08.0,01.Morning
Tea,6,Hell's Kitchen,11/05/2023,51:01.0,01.Morning
Tea,6,Astoria,17/05/2023,40:42.0,03.Evening
Tea,6,Hell's Kitchen,05/06/2023,13:44.0,01.Morning
Coffee,6,Hell's Kitchen,05/06/2023,47:57.0,01.Morning
Coffee,6,Hell's Kitchen,11/05/2023,06:28.0,01.Morning
Tea,6,Astoria,22/06/2023,16:00.0,01.Morning
Tea,6,Hell's Kitchen,10/05/2023,30:37.0,03.Evening
Tea,6,Astoria,10/05/2023,45:36.0,03.Evening
Tea,6,Lower Manhattan,03/06/2023,51:06.0,02.Afternoon
Tea,6,Astoria,31/05/2023,40:38.0,03.Evening
Tea,6,Astoria,13/05/2023,23:57.0,01.Morning
Tea,6,Lower Manhattan,17/05/2023,24:57.0,02.Afternoon
Coffee,6,Astoria,13/05/2023,29:29.0,01.Morning
Coffee,6,Astoria,21/06/2023,32:13.0,01.Morning
Coffee,6,Hell's Kitchen,31/05/2023,47:51.0,03.Evening
Tea,6,Astoria,21/06/2023,51:04.0,01.Morning
Coffee,6,Astoria,04/06/2023,21:37.0,03.Evening
Tea,6,Hell's Kitchen,31/05/2023,06:16.0,03.Evening
Tea,6,Lower Manhattan,12/05/2023,10:01.0,02.Afternoon
Coffee,6,Hell's Kitchen,12/05/2023,03:30.0,02.Afternoon
Coffee,6,Lower Manhattan,12/05/2023,54:46.0,02.Afternoon
Tea,6,Astoria,17/05/2023,49:14.0,02.Afternoon
Coffee,6,Hell's Kitchen,12/05/2023,33:30.0,01.Morning
Tea,6,Hell's Kitchen,12/05/2023,03:22.0,01.Morning
Tea,6,Astoria,04/06/2023,45:36.0,02.Afternoon
Coffee,6,Lower Manhattan,21/06/2023,11:00.0,01.Morning
Tea,6,Hell's Kitchen,12/05/2023,53:56.0,01.Morning
Coffee,6,Hell's Kitchen,12/05/2023,41:59.0,01.Morning
Coffee,6,Lower Manhattan,01/06/2023,01:55.0,02.Afternoon
Tea,6,Lower Manhattan,12/05/2023,11:52.0,01.Morning
Coffee,6,Lower Manhattan,12/05/2023,10:15.0,01.Morning
Tea,6,Hell's Kitchen,12/05/2023,10:11.0,01.Morning
Coffee,6,Lower Manhattan,21/06/2023,29:18.0,02.Afternoon
Coffee,6,Hell's Kitchen,12/05/2023,58:29.0,01.Morning
Coffee,6,Astoria,04/06/2023,32:03.0,03.Evening
Coffee,6,Astoria,12/05/2023,03:49.0,01.Morning
Coffee,6,Hell's Kitchen,21/06/2023,14:49.0,02.Afternoon
Coffee,6,Lower Manhattan,12/05/2023,28:28.0,01.Morning
Coffee,6,Astoria,12/05/2023,07:25.0,01.Morning
Coffee,6,Hell's Kitchen,09/05/2023,19:02.0,03.Evening
Tea,6,Hell's Kitchen,05/06/2023,03:57.0,02.Afternoon
Coffee,6,Astoria,09/05/2023,56:29.0,01.Morning
Coffee,6,Hell's Kitchen,09/05/2023,48:22.0,01.Morning
Coffee,6,Astoria,22/06/2023,25:30.0,02.Afternoon
Tea,6,Astoria,22/06/2023,58:03.0,02.Afternoon
Tea,6,Hell's Kitchen,08/05/2023,58:52.0,03.Evening
Tea,6,Astoria,31/05/2023,57:41.0,01.Morning
Tea,6,Astoria,07/05/2023,59:27.0,03.Evening
Tea,6,Astoria,22/06/2023,36:28.0,02.Afternoon
Tea,6,Astoria,22/06/2023,44:34.0,02.Afternoon
Coffee,6,Hell's Kitchen,10/05/2023,40:02.0,01.Morning
Tea,6,Hell's Kitchen,10/05/2023,33:08.0,01.Morning
Tea,6,Astoria,18/06/2023,22:15.0,01.Morning
Tea,6,Hell's Kitchen,18/06/2023,20:28.0,01.Morning
Tea,6,Hell's Kitchen,18/05/2023,11:19.0,01.Morning
Coffee,6,Lower Manhattan,03/06/2023,59:49.0,01.Morning
Tea,6,Lower Manhattan,05/06/2023,07:48.0,02.Afternoon
Tea,6,Lower Manhattan,09/05/2023,54:43.0,02.Afternoon
Coffee,6,Astoria,05/06/2023,45:04.0,02.Afternoon
Coffee,6,Lower Manhattan,18/05/2023,03:12.0,01.Morning
Tea,6,Astoria,22/06/2023,26:18.0,03.Evening
Tea,6,Lower Manhattan,05/06/2023,45:05.0,02.Afternoon
Coffee,6,Hell's Kitchen,18/05/2023,15:16.0,01.Morning
Coffee,6,Hell's Kitchen,05/06/2023,48:12.0,02.Afternoon
Coffee,6,Hell's Kitchen,05/06/2023,04:15.0,02.Afternoon
Tea,6,Lower Manhattan,23/06/2023,53:09.0,01.Morning
Coffee,6,Astoria,23/06/2023,06:23.0,01.Morning
Tea,6,Astoria,18/05/2023,45:51.0,01.Morning
Tea,6,Hell's Kitchen,23/06/2023,38:56.0,01.Morning
Tea,6,Lower Manhattan,10/05/2023,13:51.0,01.Morning
Tea,6,Astoria,04/06/2023,04:08.0,03.Evening
Tea,6,Lower Manhattan,10/05/2023,56:19.0,02.Afternoon
Coffee,6,Hell's Kitchen,01/06/2023,58:07.0,02.Afternoon
Tea,6,Lower Manhattan,18/05/2023,51:51.0,01.Morning
Coffee,6,Hell's Kitchen,10/05/2023,11:33.0,01.Morning
Coffee,6,Hell's Kitchen,10/05/2023,04:04.0,01.Morning
Coffee,6,Astoria,10/05/2023,54:26.0,01.Morning
Coffee,6,Lower Manhattan,03/06/2023,05:06.0,02.Afternoon
Coffee,6,Hell's Kitchen,31/05/2023,16:08.0,01.Morning
Tea,6,Astoria,22/06/2023,17:58.0,01.Morning
Tea,6,Hell's Kitchen,22/06/2023,21:33.0,01.Morning
Tea,6,Hell's Kitchen,31/05/2023,03:22.0,01.Morning
Coffee,6,Lower Manhattan,18/05/2023,57:48.0,01.Morning
Coffee,6,Lower Manhattan,22/06/2023,55:19.0,01.Morning
Coffee,6,Hell's Kitchen,13/05/2023,29:51.0,01.Morning
Tea,6,Astoria,22/06/2023,13:12.0,01.Morning
Tea,6,Astoria,10/05/2023,37:34.0,01.Morning
Tea,6,Lower Manhattan,22/06/2023,31:14.0,01.Morning
Tea,6,Lower Manhattan,05/06/2023,16:00.0,02.Afternoon
Coffee,6,Lower Manhattan,22/06/2023,55:19.0,01.Morning
Coffee,6,Astoria,09/05/2023,01:49.0,02.Afternoon
Coffee,6,Astoria,08/05/2023,55:29.0,01.Morning
Tea,6,Astoria,05/06/2023,39:46.0,02.Afternoon
Tea,6,Astoria,18/05/2023,07:40.0,01.Morning
Tea,6,Astoria,22/06/2023,21:20.0,02.Afternoon
Coffee,6,Hell's Kitchen,18/06/2023,57:45.0,01.Morning
Tea,6,Lower Manhattan,22/06/2023,26:22.0,02.Afternoon
Tea,6,Astoria,05/06/2023,55:11.0,02.Afternoon
Coffee,6,Astoria,22/06/2023,09:10.0,02.Afternoon
Coffee,6,Astoria,19/06/2023,01:44.0,02.Afternoon
Tea,6,Hell's Kitchen,15/05/2023,51:00.0,02.Afternoon
Tea,6,Hell's Kitchen,01/06/2023,18:17.0,02.Afternoon
Tea,6,Hell's Kitchen,16/05/2023,13:47.0,01.Morning
Tea,6,Astoria,16/05/2023,52:05.0,01.Morning
Tea,6,Hell's Kitchen,03/06/2023,13:55.0,03.Evening
Tea,6,Astoria,16/05/2023,50:08.0,01.Morning
Coffee,6,Astoria,03/06/2023,16:29.0,03.Evening
Coffee,6,Hell's Kitchen,19/06/2023,23:46.0,01.Morning
Coffee,6,Hell's Kitchen,18/06/2023,48:32.0,03.Evening
Tea,6,Hell's Kitchen,19/06/2023,30:01.0,02.Afternoon
Coffee,6,Astoria,19/06/2023,32:20.0,02.Afternoon
Tea,6,Hell's Kitchen,15/05/2023,59:51.0,03.Evening
Tea,6,Astoria,03/06/2023,00:34.0,03.Evening
Coffee,6,Lower Manhattan,19/06/2023,47:22.0,02.Afternoon
Coffee,6,Lower Manhattan,15/05/2023,56:44.0,02.Afternoon
Coffee,6,Astoria,16/05/2023,22:52.0,01.Morning
Tea,6,Lower Manhattan,03/06/2023,26:39.0,03.Evening
Tea,6,Hell's Kitchen,15/05/2023,24:17.0,02.Afternoon
Tea,6,Astoria,18/06/2023,19:01.0,02.Afternoon
Coffee,6,Astoria,15/05/2023,10:23.0,02.Afternoon
Coffee,6,Hell's Kitchen,19/06/2023,24:19.0,03.Evening
Coffee,6,Hell's Kitchen,15/05/2023,53:10.0,01.Morning
Coffee,6,Astoria,19/06/2023,21:52.0,03.Evening
Tea,6,Hell's Kitchen,16/05/2023,15:59.0,03.Evening
Coffee,6,Hell's Kitchen,19/06/2023,39:43.0,03.Evening
Coffee,6,Lower Manhattan,15/05/2023,11:12.0,01.Morning
Coffee,6,Astoria,15/05/2023,32:06.0,01.Morning
Tea,6,Astoria,17/05/2023,37:22.0,01.Morning
Tea,6,Astoria,15/05/2023,03:24.0,01.Morning
Coffee,6,Astoria,15/05/2023,00:43.0,01.Morning
Tea,6,Hell's Kitchen,16/05/2023,23:46.0,02.Afternoon
Coffee,6,Lower Manhattan,17/05/2023,00:35.0,01.Morning
Coffee,6,Hell's Kitchen,03/06/2023,47:45.0,02.Afternoon
Tea,6,Lower Manhattan,17/05/2023,50:58.0,01.Morning
Coffee,6,Astoria,17/05/2023,35:40.0,01.Morning
Coffee,6,Hell's Kitchen,19/06/2023,50:20.0,01.Morning
Coffee,6,Astoria,16/05/2023,20:22.0,03.Evening
Tea,6,Hell's Kitchen,19/06/2023,51:40.0,01.Morning
Tea,6,Astoria,16/05/2023,00:07.0,03.Evening
Coffee,6,Astoria,16/05/2023,04:22.0,03.Evening
Coffee,6,Hell's Kitchen,19/06/2023,08:55.0,01.Morning
Tea,6,Hell's Kitchen,19/06/2023,18:27.0,01.Morning
Tea,6,Hell's Kitchen,19/06/2023,43:01.0,01.Morning
Tea,6,Lower Manhattan,19/06/2023,44:22.0,01.Morning
Tea,6,Hell's Kitchen,01/06/2023,55:50.0,02.Afternoon
Coffee,6,Astoria,15/05/2023,34:30.0,01.Morning
Coffee,6,Lower Manhattan,19/06/2023,22:24.0,01.Morning
Tea,6,Hell's Kitchen,19/06/2023,23:08.0,01.Morning
Coffee,6,Astoria,03/06/2023,55:35.0,02.Afternoon
Tea,6,Hell's Kitchen,14/05/2023,33:31.0,01.Morning
Tea,6,Astoria,19/06/2023,36:45.0,01.Morning
Tea,6,Astoria,16/05/2023,34:54.0,01.Morning
Tea,6,Astoria,03/06/2023,25:47.0,03.Evening
Tea,6,Astoria,19/06/2023,54:45.0,01.Morning
Tea,6,Hell's Kitchen,19/06/2023,59:42.0,01.Morning
Tea,6,Hell's Kitchen,19/06/2023,06:27.0,01.Morning
Tea,6,Lower Manhattan,16/05/2023,17:54.0,01.Morning
Tea,6,Hell's Kitchen,19/06/2023,24:32.0,01.Morning
Tea,6,Hell's Kitchen,03/06/2023,54:58.0,03.Evening
Tea,6,Astoria,18/06/2023,07:07.0,03.Evening
Coffee,6,Lower Manhattan,21/06/2023,06:39.0,01.Morning
Tea,6,Hell's Kitchen,13/05/2023,54:38.0,03.Evening
Tea,6,Hell's Kitchen,20/06/2023,34:01.0,03.Evening
Tea,6,Astoria,13/05/2023,36:01.0,03.Evening
Tea,6,Lower Manhattan,04/06/2023,39:37.0,02.Afternoon
Tea,6,Hell's Kitchen,01/06/2023,49:13.0,01.Morning
Coffee,6,Hell's Kitchen,20/06/2023,11:04.0,03.Evening
Tea,6,Hell's Kitchen,13/05/2023,12:01.0,01.Morning
Tea,6,Lower Manhattan,20/06/2023,18:08.0,03.Evening
Coffee,6,Lower Manhattan,20/06/2023,23:35.0,03.Evening
Coffee,6,Lower Manhattan,13/05/2023,31:46.0,01.Morning
Tea,6,Lower Manhattan,13/05/2023,25:05.0,01.Morning
Tea,6,Hell's Kitchen,12/05/2023,33:39.0,03.Evening
Tea,6,Lower Manhattan,11/05/2023,15:41.0,02.Afternoon
Tea,6,Hell's Kitchen,20/06/2023,44:25.0,04.Night
Tea,6,Hell's Kitchen,13/05/2023,12:24.0,03.Evening
Tea,6,Hell's Kitchen,13/05/2023,34:54.0,02.Afternoon
Coffee,6,Astoria,04/06/2023,17:50.0,02.Afternoon
Coffee,6,Lower Manhattan,13/05/2023,37:41.0,02.Afternoon
Coffee,6,Lower Manhattan,21/06/2023,51:35.0,01.Morning
Coffee,6,Hell's Kitchen,04/06/2023,24:03.0,02.Afternoon
Coffee,6,Astoria,13/05/2023,06:01.0,01.Morning
Coffee,6,Hell's Kitchen,13/05/2023,17:06.0,01.Morning
Coffee,6,Lower Manhattan,04/06/2023,26:51.0,02.Afternoon
Coffee,6,Hell's Kitchen,13/05/2023,03:57.0,01.Morning
Tea,6,Astoria,13/05/2023,59:13.0,01.Morning
Coffee,6,Hell's Kitchen,04/06/2023,42:55.0,02.Afternoon
Tea,6,Lower Manhattan,21/06/2023,02:41.0,01.Morning
Tea,6,Hell's Kitchen,04/06/2023,44:00.0,02.Afternoon
Coffee,6,Lower Manhattan,01/06/2023,52:36.0,01.Morning
Tea,6,Hell's Kitchen,14/05/2023,53:04.0,01.Morning
Coffee,6,Lower Manhattan,20/06/2023,43:38.0,01.Morning
Tea,6,Lower Manhattan,04/06/2023,23:24.0,01.Morning
Tea,6,Hell's Kitchen,03/06/2023,06:12.0,02.Afternoon
